ts,x,xc,beta,H,dH,B,W,dW,subjective_alertness,sleepness
3497,0.2794993191891212,-1.284090480247915,0,0.6684325772832144,0.018217990259164048,0.6311753180353045,-5e-324,1e-323,58.61053153909296,2.9001663411069116
3498,-0.017327578161013324,-1.376929129111906,0,0.6866505675423784,0.017217001783385803,0.6889603337112414,5e-324,-1e-323,57.4064295476108,3.26298045592468
3499,-0.33712309184583894,-1.3908165759977504,0,0.7038675693257642,0.01627101267440856,0.7488060774688146,-5e-324,1e-323,56.26848700621008,3.6387332405009176
3500,-0.6605212549244173,-1.3163979416721476,0,0.7201385820001728,0.015377000989001497,0.8081860652815976,5e-324,-1e-323,55.193068780270934,4.0115616885713425
3501,-0.9706478533881513,-1.1492031074258209,1,0.7355155829891743,-0.1751227578545653,0.8649029418458148,-5e-324,-0.0,27.885529411764708,4.36766929060569
3502,-1.2036087277613146,-0.8899011938351894,1,0.560392825134609,-0.13342686312728785,0.7208338685451923,-5e-324,-0.0,27.885529411764708,3.463104453324732
3503,-1.1731321657911196,-0.5590711665662614,1,0.4269659620073211,-0.1016585623826955,0.5833444797072773,-5e-324,-0.0,27.885529411764708,2.5998514053752
3504,-1.1052614150659108,-0.23374793720101172,1,0.3253073996246256,-0.077454142767768,0.4726387462529116,-5e-324,-0.0,27.885529411764708,1.9047645871289367
3505,-1.0317879239469487,0.07428580774133575,1,0.2478532568568576,-0.059012680204013714,0.3853905871189859,-5e-324,-0.0,27.885529411764708,1.3569605715831408
3506,-0.9347055316449342,0.3626706418071604,0,0.1888405766528439,0.04456919908500858,0.3134368240211136,-5e-324,1e-323,90.30874165134497,0.9051853049194512
3507,-0.8049462672032868,0.6241932557487636,0,0.2334097757378525,0.04212034199242569,0.3407091131560506,5e-324,-1e-323,87.36297976358523,1.076419513750285
3508,-0.6301949767379234,0.8494948793450732,0,0.2755301177302782,0.03980603748734735,0.3595351081294434,-5e-324,1e-323,84.57907292460348,1.1946220723537184
3509,-0.4013878338233656,1.026282303587706,0,0.31533615521762554,0.03761889257046014,0.36884115346628016,5e-324,-1e-323,81.94812799985152,1.2530518324194313
3510,-0.1221460898010317,1.1402833685811522,0,0.3529550477880857,0.03555192045120409,0.3692371215585632,-5e-324,1e-323,79.46174048854746,1.2555379927365524
3511,0.18984564189394215,1.1785870714907263,0,0.38850696823928976,0.03359851822861045,0.3632005441748273,5e-324,-1e-323,77.1119676756667,1.2176362035894894
3512,0.5136494873574673,1.1331240866037602,0,0.4221054864679002,0.031752445798467026,0.3536360098031498,-5e-324,1e-323,74.89130325909808,1.1575834713869897
3513,0.8328677090721088,1.001222086572541,0,0.4538579322663672,0.030007805919430378,0.34283666664705514,5e-324,-1e-323,72.79265337091235,1.0897777594397071
3514,1.1180515393719412,0.7842898855369695,1,0.4838657381857976,-0.11520612813947562,0.3348294679875178,-5e-324,-0.0,27.885529411764708,1.0395030531019558
3515,1.2281996847490804,0.4913136174449075,1,0.368659610046322,-0.08777609763007665,0.20494059206926957,-5e-324,-0.0,27.885529411764708,0.22397125840213494
3516,1.115712163379033,0.16785459980072315,0,0.2808835124162453,0.03951189492218433,0.1321590810378202,-5e-324,1e-323,84.22524502641804,-0.2330011797133582
3517,1.0702829105554759,-0.12854675584255026,0,0.32039540733842964,0.03734091168470167,0.17772669536138472,5e-324,-1e-323,81.61374119497296,0.05310367743295652
3518,0.9866567742004579,-0.4155858181274538,0,0.3577363190231313,0.03528921324048729,0.22621497102221025,-5e-324,1e-323,79.14572658503586,0.35754645740174595
3519,0.8755872310465502,-0.6836227494137731,0,0.3930255322636186,0.03335024548002096,0.2763097543651134,5e-324,-1e-323,76.81331717344695,0.6720759987186629
3520,0.7259336900616156,-0.9256820853157235,0,0.42637577774363955,0.031517814409690134,0.3296088168584262,-5e-324,1e-323,74.60906212513216,1.00672421076684
3521,0.5258273319244777,-1.131646547689759,1,0.4578935921533297,-0.10902228384603088,0.3878008088077968,5e-324,0.0,27.885529411764708,1.3720936028423965
3522,0.27123502848413555,-1.2877977495630957,1,0.34887130830729884,-0.08306459721602354,0.31271567901036357,5e-324,0.0,27.885529411764708,0.9006574600158894
3523,-0.02657380095109263,-1.378476066641293,1,0.2658067110912753,-0.06328731216458935,0.26934899875805596,5e-324,0.0,27.885529411764708,0.6283715823661549
3524,-0.3467132854341195,-1.3898569201092426,1,0.20251939892668594,-0.04821890450635379,0.24873627987505406,5e-324,0.0,27.885529411764708,0.4989507408548479
3525,-0.6699678844629607,-1.312736172151248,1,0.15430049442033214,-0.03673821295722194,0.2436072134192448,5e-324,0.0,27.885529411764708,0.4667469301568974
3526,-0.9792340475794612,-1.1427784882587924,1,0.11756228146311021,-0.02799101939597862,0.24809418000545239,5e-324,0.0,27.885529411764708,0.49491919577193855
3527,-1.2074005491802435,-0.8808835221407667,1,0.08957126206713159,-0.021326490968364663,0.250517755272858,5e-324,0.0,27.885529411764708,0.5101360699918791
3528,-1.168682850752894,-0.5488359624502746,0,0.06824477109876692,0.0511953422473205,0.2240301951041277,5e-324,-1e-323,98.27941501137798,0.3438289299160804
3529,-1.1041262622914518,-0.22471780891995297,0,0.11944011334608742,0.048382411354610584,0.26662014410953794,-5e-324,1e-323,94.89570403790214,0.6112379539992299
3530,-1.0294348552720038,0.08304103944524988,0,0.167822524700698,0.045724037104357254,0.3050461909084561,5e-324,-1e-323,91.6979112497821,0.852503133080962
3531,-0.9314845780275026,0.370783878552298,0,0.21354656180505527,0.043211727373348614,0.33771345605612135,-5e-324,1e-323,88.67582136210822,1.0576107158933523
3532,-0.800563240386704,0.6314087726953042,0,0.2567582891784039,0.040837456638549235,0.3634733691219515,5e-324,-1e-323,85.8197803693615,1.21934918645422
3533,-0.6243042052003731,0.8554881485422061,0,0.29759574581695314,0.03859364033972785,0.3808154963701629,-5e-324,1e-323,83.12066470588655,1.3282350017995475
3534,-0.3938732514690756,1.030648664269237,0,0.336189386156681,0.03647311065073182,0.38869269057750877,5e-324,-1e-323,80.56985210084432,1.3776934506751781
3535,-0.1133579712050995,1.1426005994984614,0,0.3726624968074128,0.034469093582010286,0.3877731143690526,-5e-324,1e-323,78.15919403454063,1.3719197180876581
3536,0.19928127096639542,1.1785349664583367,0,0.4071315903894231,0.03257518734124049,0.38056739696960257,5e-324,-1e-323,75.88098970814377,1.3266772629402914
3537,0.5231751309731374,1.1305478493145058,0,0.4397067777306636,0.030785341882930573,0.3699675327719444,-5e-324,1e-323,73.72796144363684,1.260124017240241
3538,0.8420348284553322,0.9961073346865358,0,0.47049211961359416,0.029093839581670652,0.3582488769804984,5e-324,-1e-323,71.69323143542151,1.186546227598867
3539,1.1249998008083562,0.7767340240448981,0,0.49958595919526483,0.027495276967293144,0.34962348574751095,-5e-324,1e-323,69.7702997793059,1.1323900826442082
3540,1.2264002167424524,0.48189817967334747,0,0.527081236162558,0.025984547463595718,0.3636020872707891,5e-324,-1e-323,67.95302370869116,1.2201573676182331
3541,1.114695693583733,0.15884846046469908,0,0.5530657836261537,0.024556825075486063,0.40447684767144204,-5e-324,1e-323,66.23559797162669,1.4767972566911853
3542,1.0679229463116124,-0.1373576005357402,0,0.5776226087016397,0.02320754897243738,0.43526847995830176,5e-324,-1e-323,64.61253628604926,1.6701283249840915
3543,0.9837218383559158,-0.4238613799176624,0,0.6008301576740771,0.021932408919006753,0.4697000366212335,-5e-324,1e-323,63.07865381396512,1.886313344687417
3544,0.8717118358295142,-0.6912199222549297,0,0.6227625665930838,0.020727331505874518,0.5065633788770096,5e-324,-1e-323,61.62905059858888,2.117766788686798
3545,0.7207271556757964,-0.9323580642262561,1,0.6434898980989583,-0.15321188049975196,0.5474169682473746,-5e-324,-0.0,27.885529411764708,2.3742737514548278
3546,0.5190007526181264,-1.1370463191363476,1,0.4902780175992063,-0.11673286133314435,0.42109521727521004,-5e-324,-0.0,27.885529411764708,1.5811388232197614
3547,0.2628929862802145,-1.2914701815927025,1,0.37354515626606194,-0.08893932292049093,0.33850152119490934,-5e-324,-0.0,27.885529411764708,1.0625587314368896
3548,-0.03588439485529604,-1.3799656788610726,1,0.284605833345571,-0.06776329365370738,0.28938922317978194,-5e-324,-0.0,27.885529411764708,0.7541979094730573
3549,-0.35635364539601405,-1.3888197497470731,1,0.21684253969186362,-0.05162917611711038,0.2643444806231523,-5e-324,-0.0,27.885529411764708,0.5969497717814316
3550,-0.6794530252759359,-1.3089797431898902,1,0.16521336357475325,-0.03933651513684601,0.25578445184403553,-5e-324,-0.0,27.885529411764708,0.5432040173158295
3551,-0.9878098489049743,-1.1362451912797487,1,0.12587684843790725,-0.029970678199501725,0.25755190129694033,-5e-324,-0.0,27.885529411764708,0.5543012819135762
3552,-1.2109481329068192,-0.8717580894478151,0,0.09590617023840553,0.04967548515173596,0.2573255563548845,-5e-324,1e-323,96.45115924236043,0.552880132523291
3553,-1.1642387063694895,-0.538564298568033,0,0.1455816553901415,0.04694606289065157,0.30077467494919446,5e-324,-1e-323,93.1679018825669,0.8256836148449427
3554,-1.102836264793313,-0.21564964791911773,0,0.19252771828079307,0.04436660888567071,0.3395357923777417,-5e-324,1e-323,90.06504327880594,1.0690525980438537
3555,-1.0270467389595235,0.09178932812478652,0,0.23689432716646378,0.04192888312272177,0.3737996574697683,5e-324,-1e-323,87.13267141151537,1.2841847346052664
3556,-0.928228180094888,0.3788797854000565,0,0.27882321028918555,0.039625098335759036,0.4025560266958341,-5e-324,1e-323,84.36141887759243,1.4647370200738437
3557,-0.7961350395213329,0.6385968393757284,0,0.3184483086249446,0.03744789513049755,0.4245731093931383,5e-324,-1e-323,81.74243296641248,1.6029754245503602
3558,-0.6183595966003701,0.861441589466455,0,0.3558962037554422,0.03539031847497571,0.4383235379822715,-5e-324,1e-323,79.26734738002266,1.6893100827411476
3559,-0.38630757526173654,1.034960916392505,0,0.3912865222304179,0.033445795481845175,0.44278132201280734,5e-324,-1e-323,76.92825550717073,1.717299120178774
3560,-0.10453497877685897,1.144850551363993,0,0.42473231771226305,0.03160811441141412,0.43866683038321835,-5e-324,1e-323,74.7176851657942,1.6914655087995514
3561,0.2087329358350728,1.1784068612398992,0,0.45634043212367714,0.029871404828369388,0.42851633177686194,5e-324,-1e-323,72.6285747332845,1.6277336896809529
3562,0.5327025591943484,1.1278917425819779,0,0.4862118369520465,0.028230118848788656,0.4152025858114399,-5e-324,1e-323,70.65425058827532,1.5441408256685487
3563,0.8511838541639047,0.9909123808928189,0,0.5144419558008352,0.02667901341753653,0.40097914804078666,5e-324,-1e-323,68.78840579189304,1.454836290157726
3564,1.1318065230516008,0.7691027295139037,0,0.5411209692183717,0.025213133559430126,0.3902511596955933,-5e-324,1e-323,67.02507994036691,1.3874785928428237
3565,1.224298634408284,0.4724441847556437,0,0.5663341027778018,0.02382779655067023,0.4031350948111776,5e-324,-1e-323,65.35864012463892,1.4683728084046068
3566,1.113866006346439,0.14988185838683032,0,0.5901618993284721,0.022518576959974064,0.44168356068249176,-5e-324,1e-323,63.78376293614875,1.7104066187113829
3567,1.0655788041013479,-0.14617767166814594,0,0.6126804762884461,0.02128129251162384,0.47063882170173643,5e-324,-1e-323,62.29541746131188,1.892207683799427
3568,0.9807641945843432,-0.43215074462364755,0,0.6339617688000699,0.020111990725270885,0.503225901661977,-5e-324,1e-323,60.88884921036714,2.0968118087956915
3569,0.8677938496270364,-0.6988254637530227,0,0.6540737595253409,0.019006936289816437,0.5383968393700569,5e-324,-1e-323,59.55956492925453,2.3176391717824885
3570,0.7154596489859657,-0.9390316377521091,1,0.6730806958151573,-0.1602573085274184,0.5777099246053281,-5e-324,-0.0,27.885529411764708,2.564473788915421
3571,0.5121017382372878,-1.1424276714106039,1,0.5128233872877389,-0.12210080649708069,0.44456022558070846,-5e-324,-0.0,27.885529411764708,1.7284683015969073
3572,0.2544824104334312,-1.295104300361802,1,0.39072258079065825,-0.09302918590253767,0.35680007547988185,-5e-324,-0.0,27.885529411764708,1.177449654242537
3573,-0.04524920125067483,-1.3813968744721727,1,0.2976933948881206,-0.0708793797352668,0.30372511341483555,-5e-324,-0.0,27.885529411764708,0.8442084989816725
3574,-0.36603402666956947,-1.387706705394416,1,0.22681401515285377,-0.05400333694115566,0.27560635090790736,-5e-324,-0.0,27.885529411764708,0.6676595475037463
3575,-0.6889669482008318,-1.3051331471369574,1,0.1728106782116981,-0.04114539957421383,0.264649972406869,-5e-324,-0.0,27.885529411764708,0.5988678595382102
3576,-0.9963634940264083,-1.1296105718791547,0,0.13166527863748428,0.047710698975962404,0.2644805323912045,-5e-324,1e-323,94.08769252487781,0.5978039984562513
3577,-1.2142373585937665,-0.8625358274365873,0,0.1793759776134467,0.045089231999261174,0.3412338175139958,5e-324,-1e-323,90.93429597373714,1.079713968981318
3578,-1.159832672061826,-0.5282714154373107,0,0.22446520961270788,0.04261180166963144,0.3790709047985493,-5e-324,1e-323,87.95416296936244,1.3172812547187607
3579,-1.1013908390049592,-0.20654926992844197,0,0.2670770112823393,0.040270493885585755,0.41389241012170036,5e-324,-1e-323,85.13777353665668,1.5359146406001842
3580,-1.0246217357757756,0.10052468541667581,0,0.30734750516792503,0.038057829386377744,0.4439295825468359,-5e-324,1e-323,82.47613077607761,1.724508690417019
3581,-0.9249362713440883,0.38695184474301625,0,0.3454053345543028,0.03596673985965369,0.46869933952446974,5e-324,-1e-323,79.96073212322267,1.8800302793093757
3582,-0.7916629135224454,0.645750926528125,0,0.3813720744139565,0.033990545361870524,0.4869007407864985,-5e-324,1e-323,77.58354218755755,1.9943112085447363
3583,-0.6123639922181944,0.8673490382921161,0,0.415362619775827,0.03212293297935016,0.4969907399385123,5e-324,-1e-323,75.3369670835224,2.05766317043361
3584,-0.37869559044443746,1.0392136979446378,0,0.44748555275517715,0.030357936661803458,0.49796567496142063,-5e-324,1e-323,73.21383017201664,2.0637844837741657
3585,-0.09568349297279155,1.1470291753685402,0,0.4778434894169806,0.028689918163902164,0.49059809903025375,5e-324,-1e-323,71.20734913476944,2.0175257693211015
3586,0.2181933474187836,1.1782004233955823,0,0.5065334075808828,0.02711354903401743,0.477448234369959,-5e-324,1e-323,69.31111430836,1.934961864978595
3587,0.5422240254429349,1.125155371791567,0,0.5336469566149002,0.025623793592587898,0.461368494023357,5e-324,-1e-323,67.51906820867636,1.8340021837859957
3588,0.8603057551744969,0.9856388802547691,0,0.5592707502074882,0.02421589284574241,0.44459199304272773,-5e-324,1e-323,65.8254861804039,1.728667759596143
3589,1.1384582513641783,0.7614000425828569,0,0.5834866430532306,0.022885349282789527,0.4317301581463856,5e-324,-1e-323,64.22495810972883,1.6479123044273063
3590,1.2219058269359813,0.46295919289185455,0,0.6063719923360201,0.021627912509009885,0.4434919456054538,-5e-324,1e-323,62.712371141838105,1.7217609043752264
3591,1.1131998300040329,0.1409595606191658,0,0.62799990484503,0.020439565667855496,0.4796103675054924,5e-324,-1e-323,61.282893348007306,1.9485372254853048
3592,1.0632528345470416,-0.15499608319079222,0,0.6484394705128855,0.019316512609182115,0.5067078676677649,-5e-324,1e-323,59.93195829010128,2.1186739887992454
3593,0.9777881566115023,-0.4404435412310718,0,0.6677559831220676,0.018255165762523756,0.5374168218457543,5e-324,-1e-323,58.655250433179106,2.3114859469987525
3594,0.8638384301133044,-0.7064300195559637,0,0.6860111488845914,0.017252134676670805,0.5708614861504879,-5e-324,1e-323,57.448691359604304,2.5214745769776536
3595,0.7101378189270736,-0.9456946836288199,0,0.7032632835612622,0.016304215188941637,0.6086019122982833,5e-324,-1e-323,56.30842674062151,2.758434957544959
3596,0.5051391333649905,-1.1477841057163618,0,0.7195674987502039,0.015408379189549239,0.6522324522726506,-5e-324,1e-323,55.23081402378064,3.0323775282036913
3597,0.2460143178617058,-1.29869582801767,0,0.7349758779397532,0.01456176494836521,0.7021821693687877,5e-324,-1e-323,54.21241079687608,3.345996243741733
3598,-0.05465608629742319,-1.3827682355242779,0,0.7495376428881184,0.013761667973180307,0.7568232991915649,-5e-324,1e-323,53.24996379123001,3.689070878530645
3599,-0.37574224043073823,-1.3865196440936542,1,0.7632993108612988,-0.18173793115745207,0.8133857515107161,5e-324,0.0,27.885529411764708,4.044208898829579
3600,-0.6984978507313397,-1.3012016774642299,1,0.5815613797038467,-0.13846699516758254,0.6746711432063343,5e-324,0.0,27.885529411764708,3.1732630794758365
3601,-1.0048812417760233,-1.122883399855969,1,0.44309438453626415,-0.1054986629848248,0.5770450540650081,5e-324,0.0,27.885529411764708,2.560299273883575
3602,-1.2172544001279608,-0.8532296821969914,1,0.33759572155143935,-0.08037993370272366,0.4998557330884965,5e-324,0.0,27.885529411764708,2.0756515700474454
3603,-1.1554985665109743,-0.5179744956656851,1,0.2572157878487157,-0.06124185424969421,0.41124374676462855,5e-324,0.0,27.885529411764708,1.5192845083746351
3604,-1.0997936497551974,-0.19742420540564914,1,0.1959739335990215,-0.0466604603807194,0.3425764271113893,5e-324,0.0,27.885529411764708,1.088143796453477
3605,-1.0221586478741715,0.1092406230450072,1,0.14931347321830207,-0.035550826956738585,0.28556722097992915,5e-324,0.0,27.885529411764708,0.7302007481198829
3606,-0.9216091586237147,0.394993222265858,1,0.11376264626156349,-0.027086344347991304,0.23661314710610465,5e-324,0.0,27.885529411764708,0.4228333662563619
3607,-0.7871484871515736,0.6528642942026558,1,0.08667630191357219,-0.02063721474132671,0.19160319525087693,5e-324,0.0,27.885529411764708,0.14022989805058783
3608,-0.6063206793204305,0.8732042253135195,0,0.06603908717224548,0.051316533671854646,0.14686163372565886,5e-324,-1e-323,98.42519774430971,-0.14068843087004357
3609,-0.371042579714963,1.0434016626682767,0,0.11735562084410012,0.04849694390966483,0.16681559672010468,-5e-324,1e-323,95.03347673056288,-0.015403712396719449
3610,-0.08681037815286369,1.1491325715715566,0,0.16585256475376495,0.04583227666188105,0.17742438816154169,5e-324,-1e-323,91.82811401427469,0.05120558468640102
3611,0.22765477638888626,1.1779135973203962,0,0.211684841415646,0.043314019702437034,0.18133845972300747,-5e-324,1e-323,88.79887012855177,0.07578082088380089
3612,0.5517313875194656,1.12233873529143,0,0.254998861118083,0.04093412850999544,0.18145306716173826,5e-324,-1e-323,85.93606821457189,0.07650040529419266
3613,0.8693911111351124,0.9802889855574828,0,0.29593298962807846,0.0386850005698858,0.18004315451376798,-5e-324,1e-323,83.23056310905241,0.06764800293070694
3614,1.144941581490576,0.753630604804908,0,0.33461799019796423,0.03655945108802394,0.18199727738527047,5e-324,-1e-323,80.67371213020985,0.0799173317796491
3615,1.21923560363311,0.45345135251967067,0,0.3711774412859882,0.03455069003923142,0.2086533353216946,-5e-324,1e-323,78.2573474688861,0.24728241685588603
3616,1.112670879384399,0.13208616882379925,0,0.40572813132521957,0.03265230047663629,0.2574091031032792,5e-324,-1e-323,75.97375009664607,0.5534046965337036
3617,1.060946276895386,-0.16380132938951253,0,0.4383804318018559,0.030858218032865065,0.2969562930917009,-5e-324,1e-323,73.81562510749616,0.8017091844937942
3618,0.9747979132134685,-0.4487284818731139,0,0.46923864983472097,0.029162711547542804,0.3392980880033656,5e-324,-1e-323,71.77607841445338,1.0675601263162136
3619,0.8598510448345373,-0.7140232743979462,0,0.49840136138226376,0.027560364759216277,0.3837832171058199,-5e-324,1e-323,69.84859472652285,1.3468683959267054
3620,0.7047689621249104,-0.9523381866277049,0,0.5259617261414801,0.026046059003215383,0.4320160234902295,5e-324,-1e-323,68.02701673573135,1.649707163881277
3621,0.4981227311947405,-1.1531083878193986,0,0.5520077851446954,0.024614956860181572,0.48560802507643647,-5e-324,1e-323,66.3055254477306,1.9861946492504126
3622,0.23750087027961791,-1.3022399935260056,0,0.576622742004877,0.02326248670302874,0.5449638759966039,5e-324,-1e-323,64.67862159313648,2.3588715492901526
3623,-0.06409167924465686,-1.3840781562326576,0,0.5998852287079057,0.021984328092972214,0.6084286495512184,-5e-324,1e-323,63.14110806022336,2.757347094723224
3624,-0.3854648202043747,-1.3852605795955655,0,0.621869556800878,0.02077639797797374,0.6732520173341211,5e-324,-1e-323,61.68807329285491,3.1643528301470227
3625,-0.7080326073909452,-1.2971911545834174,0,0.6426459547788517,0.019634837649513646,0.7370267013440647,-5e-324,1e-323,60.3148756006166,3.564774206799619
3626,-1.0133481078179933,-1.1160733669619185,0,0.6622807924283654,0.01855600041602388,0.7973600952005039,5e-324,-1e-323,59.017128331028744,3.943588794455623
3627,-1.219986391745929,-0.8438539007675785,1,0.6808367928443892,-0.16210399829628314,0.8434609788641216,-5e-324,-0.0,27.885529411764708,4.233041883687846
3628,-1.1512700083956706,-0.5076917454504222,1,0.5187327945481062,-0.12350780822573956,0.6721970866672491,-5e-324,-0.0,27.885529411764708,3.1577292490746953
3629,-1.0980523827338977,-0.1882830859688332,1,0.3952249863223666,-0.09410118721961108,0.5415953689407952,-5e-324,-0.0,27.885529411764708,2.3377217426938453
3630,-1.0196569398928514,0.1179307031628547,1,0.3011237991027555,-0.0716961426435132,0.43704406919047256,-5e-324,-0.0,27.885529411764708,1.681276696720508
3631,-0.9182474255577174,0.40299732470636096,1,0.2294276564592423,-0.054625632490295783,0.35183003828608606,-5e-324,-0.0,27.885529411764708,1.1462443387470649
3632,-0.7825935618243882,0.6599305227218892,1,0.1748020239689465,-0.041619529516415836,0.2791217457601375,-5e-324,-0.0,27.885529411764708,0.6897316168218466
3633,-0.6002330751928437,0.8790012500996822,1,0.13318249445253066,-0.03171011772679301,0.21319356337573675,-5e-324,-0.0,27.885529411764708,0.27578909463782253
3634,-0.3633538796020819,1.04751986766531,0,0.10147237672573765,0.04936964963045398,0.14990744887669516,-5e-324,1e-323,96.08326573593888,-0.12156470623320903
3635,-0.0779224305968092,1.151157255401249,0,0.15084202635619165,0.04665703151889057,0.1612290863547463,5e-324,-1e-323,92.82022230506959,-0.050479670920199116
3636,0.2371096747635743,1.1775447220288435,0,0.1974990578750822,0.04409345835851197,0.16589233822909774,-5e-324,1e-323,89.73646697479751,-0.021200564889435114
3637,0.5612167637263925,1.1194421762190865,0,0.24159251623359418,0.04167074086628604,0.16678232162886605,5e-324,-1e-323,86.82214875058433,-0.015612636330234242
3638,0.8784307814002337,0.9748651248032189,0,0.2832632570998802,0.0393811397197868,0.16616843393922906,-5e-324,1e-323,84.06795790132793,-0.019467045922545445
3639,1.1512437580236954,0.7457992587289263,0,0.322644396819667,0.03721734083408423,0.1691836038751084,5e-324,-1e-323,81.46509621961306,-0.0005357330464508259
3640,1.2163044846144846,0.44392884187754783,0,0.35986173765375123,0.03517243199704664,0.19772834985464044,-5e-324,1e-323,79.00524891601442,0.1786878359725783
3641,1.1122506097964047,0.12326561157021199,0,0.39503416965079785,0.0332398807884177,0.2467711633649371,5e-324,-1e-323,76.68055805766843,0.48661238637329385
3642,1.0586593567032991,-0.17258199396879942,0,0.42827405043921557,0.03141351371213102,0.2871547581906658,-5e-324,1e-323,74.48359746626456,0.7401683997872954
3643,0.971797319943556,-0.4569941027825187,0,0.4596875641513466,0.029687496475200737,0.3301469814028706,5e-324,-1e-323,72.40734899526747,1.0101031783163843
3644,0.8558371397389154,-0.7215946464445171,0,0.48937506062654734,0.02805631535018971,0.37529196989934993,-5e-324,1e-323,70.44518011058891,1.293554499531984
3645,0.6993605610426542,-0.9589528545809519,0,0.517431375976737,0.026514759561717744,0.4242066131897512,5e-324,-1e-323,68.59082270309048,1.600674309043848
3646,0.49106265696483986,-1.1583930512333966,0,0.5439461355384548,0.02505790464074424,0.47848748336504165,-5e-324,1e-323,66.83835306523483,1.9414869857182124
3647,0.2289546115453983,-1.3057318803375026,0,0.569004040179199,0.023681096693450605,0.5384843904601975,5e-324,-1e-323,65.1821729679207,2.3181888778074695
3648,-0.07354222642879904,-1.385324991738138,0,0.5926851368726497,0.022379937534469797,0.6024883156556086,-5e-324,1e-323,63.6169917770524,2.720049588460624
3649,-0.3951879056001714,-1.3839316000859572,1,0.6150650744071194,-0.14644406533502843,0.6677436222236223,5e-324,0.0,27.885529411764708,3.129767332977825
3650,-0.7175576379510396,-1.2931075949681667,1,0.46862100907209103,-0.11157643073145024,0.5642714422109646,5e-324,0.0,27.885529411764708,2.480097743718024
3651,-1.0217486973371306,-1.1091905023247794,1,0.3570445783406408,-0.08501061389062876,0.4932436796956803,5e-324,0.0,27.885529411764708,2.0341365462859926
3652,-1.2224220220775872,-0.834423195342302,1,0.27203396445001204,-0.06476999153571715,0.4349828199929544,5e-324,0.0,27.885529411764708,1.66833475503773
3653,-1.1471792460645478,-0.49744137409585404,1,0.20726397291429488,-0.049348564979594015,0.3601829664146991,5e-324,0.0,27.885529411764708,1.198689772734914
3654,-1.0961782569114742,-0.17913495385485684,1,0.15791540793470088,-0.03759890665111926,0.30403596958100043,5e-324,0.0,27.885529411764708,0.84616026802497
3655,-1.017116731578936,0.12658909106214056,1,0.12031650128358162,-0.028646786019900384,0.2558981616030538,5e-324,0.0,27.885529411764708,0.5439179654749116
3656,-0.9148518225561697,0.4109583516579772,1,0.09166971526368124,-0.021826122681828868,0.21361946321041866,5e-324,0.0,27.885529411764708,0.278463187042465
3657,-0.7779999030788852,0.6669440337889849,0,0.06984359258185238,0.051107494913085035,0.1735509796622678,5e-324,-1e-323,98.17374231617828,0.026885659190960087
3658,-0.5941043957733491,0.884735043113008,0,0.12095108749493741,0.048299390796981465,0.20014520345152484,-5e-324,1e-323,94.79583753474637,0.19386250691695128
3659,-0.35563442270329504,1.0515641434093683,0,0.16925047829191886,0.04564557811582864,0.2166565468382681,5e-324,-1e-323,91.6035319171294,0.2975320891648634
3660,-0.06902581808530955,1.153100403001473,0,0.2148960564077475,0.04313757931825563,0.22409719795851926,-5e-324,1e-323,88.58662770707382,0.3442496199690632
3661,0.2465513000071834,1.1770926257993233,0,0.25803363572600313,0.04076738265241741,0.22516834743504557,5e-324,-1e-323,85.7354874646037,0.35097503389545004
3662,0.5706731878622497,1.1164663107231074,0,0.29880101837842055,0.038527416572614256,0.22273028243638265,-5e-324,1e-323,83.04100327941217,0.3356671831661404
3663,0.8874165671486329,0.969369755518533,0,0.3373284349510348,0.03641052555214094,0.21903580655012206,5e-324,-1e-323,80.49456767582454,0.312470719814701
3664,1.1573532098789407,0.7379106266995071,0,0.3737389605031758,0.03440994722510023,0.21946377762631297,-5e-324,1e-323,78.0880461163901,0.3151578168996374
3665,1.2131313175415788,0.43439930578018016,0,0.408148907728276,0.03251929078416066,0.24643850309998355,5e-324,-1e-323,75.81375101626523,0.48452371618514256
3666,1.1119091112973374,0.11450067690668442,0,0.44066819851243666,0.030732516565250733,0.2924507139765016,-5e-324,1e-323,73.66441718537801,0.7734200566065592
3667,1.0563913992213743,-0.18132745513550136,0,0.4714007150776874,0.029043916753973224,0.3305837415614782,5e-324,-1e-323,71.63317861992415,1.0128454593122318
3668,0.9687897064456557,-0.4652295054877457,0,0.5004446318316607,0.027448097152106558,0.37130496396245477,-5e-324,1e-323,69.71354656905565,1.2685213311085275
3669,0.851801807227224,-0.7291339861422487,0,0.5278927289837673,0.025939959945946854,0.4143475480803783,5e-324,-1e-323,67.89938880669642,1.538772310078441
3670,0.6939198088440159,-0.965529738990218,0,0.5538326889297142,0.02451468742144428,0.46133317841080684,-5e-324,1e-323,66.18491004226901,1.8337804480547382
3671,0.4839687302687299,-1.1636309015893482,0,0.5783473763511584,0.023167726574112178,0.5138343446063367,5e-324,-1e-323,64.5646334077552,2.1634189177742122
3672,0.22038768415487708,-1.3091667694277873,0,0.6015151029252706,0.021894774564545576,0.5721374246274255,-5e-324,1e-323,63.033382961950934,2.5294857972508846
3673,-0.08299446199940608,-1.3865071959672117,0,0.6234098774898161,0.020691764973087026,0.634473039274337,5e-324,-1e-323,61.58626715602603,2.9208717056077225
