day_ts,B,H,W,beta,dH,dW,sleepness,subjective_alertness,ts,x,xc,day
7,0.34569355908863736,0.4413968117847314,-5e-324,0.0,0.030692482868970812,1e-323,1.1077152972286577,73.61626013403975,5785.0,0.7179538836916279,1.0588706048529506,266
8,0.3357630640183402,0.4720892946537022,5e-324,0.0,0.029006082711335045,-1e-323,1.0453648117872838,71.58766756041766,5786.0,1.0227024053665563,0.8725402086449624,266
9,0.3379030627108564,0.5010953773650373,-5e-324,0.0,0.027412341903019933,1e-323,1.0588011970206233,69.67053611721435,5787.0,1.2242484220118597,0.6050251915143852,266
10,0.3754920167961675,0.5285077192680572,5e-324,0.0,0.02590616927098587,-1e-323,1.2948105316874123,67.85874156649476,5788.0,1.1479047447253536,0.2832889506172745,266
11,0.4080022133259435,0.5544138885390429,-5e-324,0.0,0.02448275337697566,1e-323,1.4989319295710883,66.14649616691361,5789.0,1.0983621546369058,-0.020646339192571084,266
12,0.4428875331150148,0.5788966419160188,5e-324,0.0,0.023137547147471498,-1e-323,1.7179659866073882,64.52833018489184,5790.0,1.0203233968567431,-0.3140561412212621,266
13,0.4794254936213954,0.6020341890634903,-5e-324,0.0,0.021866253348159875,1e-323,1.9473764599507288,62.99907442166249,5791.0,0.919795164606863,-0.5898333528006151,266
14,0.5192120563083484,0.6239004424116501,5e-324,0.0,0.020664810856502742,-1e-323,2.197183894526188,61.55384370036882,5792.0,0.7853592355836583,-0.842337406644495,266
15,0.5639932353757767,0.6445652532681528,-5e-324,0.0,0.01952938168856303,1e-323,2.4783509696544668,60.18802126046491,5793.0,0.6044412445039469,-1.0627776440484895,266
16,0.6149165579260417,0.6640946349567158,5e-324,0.0,0.018456338738641987,-1e-323,2.7980826505848198,58.897244009566705,5794.0,0.3689278096824767,-1.2386944728001843,266
17,0.6713005817825736,0.6825509736953578,-5e-324,0.0,0.017442254192562758,1e-323,3.1521003741430436,57.677388585640934,5795.0,0.0843990391056581,-1.3547624221741539,266
18,0.7306906148507667,0.6999932278879205,5e-324,0.0,0.016483888577586786,-1e-323,3.5249918932433393,56.52455818500779,5796.0,-0.2302879742148999,-1.3960378397100957,266
19,0.7903754729116188,0.7164771164655073,-5e-324,0.0,0.015578180413983116,1e-323,3.899734526641804,55.435070114079764,5797.0,-0.55437626741269,-1.3515069469861571,266
20,0.8482407230954966,0.7320552968794903,5e-324,1.0,-0.17429888020940246,0.0,4.263052408943857,27.88552941176471,5798.0,-0.8716085987697396,-1.215152462833854,266
21,0.7104503191533644,0.5577564166700879,5e-324,1.0,-0.1327991468262114,0.0,3.397909380913747,27.88552941176471,5799.0,-1.145490641284895,-0.9855913098792112,266
22,0.5871511761471766,0.4249572698438765,5e-324,1.0,-0.10118030234378013,0.0,2.623752466628994,27.88552941176471,5800.0,-1.2167584868964751,-0.6729748850086975,266
23,0.4719340030078102,0.3237769675000964,5e-324,1.0,-0.07708975416668963,0.0,1.9003397238031363,27.88552941176471,5801.0,-1.1114556302154075,-0.3359767661782483,266
24,0.3876605008376786,0.2466872133334068,5e-324,1.0,-0.058735050793668274,0.0,1.3712126528005066,27.88552941176471,5802.0,-1.0575640472938623,-0.026797905932289645,266
25,0.317229613450977,0.18795216253973848,5e-324,1.0,-0.04475051489041392,0.0,0.9289990483889212,27.88552941176471,5803.0,-0.969823337668706,0.2685727234601098,266
26,0.2568418873532027,0.14320164764932455,5e-324,1.0,-0.03409563039269632,0.0,0.5498433255127315,27.88552941176471,5804.0,-0.8525149265107137,0.5398646175131966,266
27,0.20165401576880626,0.10910601725662823,5e-324,1.0,-0.025977623156340054,0.0,0.20333586949922602,27.88552941176471,5805.0,-0.6942835597312678,0.7784421755602213,266
0,0.14765409158458273,0.08312839410028817,5e-324,0.0,0.050377560763720436,-1e-323,-0.13571283480499652,97.29569508170096,5806.0,-0.4840637470689764,0.9729663921231704,267
1,0.16288210698935715,0.13350595486400862,-5e-324,0.0,0.04760956291955997,1e-323,-0.04010086923075784,93.96603465381176,5807.0,-0.2203762349988636,1.1095634725805636,267
2,0.17005597973893352,0.1811155177835686,5e-324,0.0,0.044993652869034687,-1e-323,0.004941643278877804,90.81932260108131,5808.0,0.08296727715405168,1.1743996973626594,267
3,0.17214766286918365,0.2261091706526033,-5e-324,0.0,0.04252147413996685,1e-323,0.01807467014585784,87.8455068149844,5809.0,0.4048125115035234,1.1575607633843954,267
4,0.1717085067164707,0.2686306447925701,5e-324,0.0,0.04018512940700164,-1e-323,0.015317345449315845,85.03508750065106,5810.0,0.7270978100232517,1.054676968441231,267
5,0.17142050667753825,0.3088157741995718,-5e-324,0.0,0.03797715526375979,1e-323,0.01350908290978925,82.37908682996243,5811.0,1.030722186961992,0.8659112185388991,267
6,0.18332663286613246,0.3467929294633316,5e-324,0.0,0.03589049838113563,-1e-323,0.08826394078243815,79.86902026205884,5812.0,1.2263038004291007,0.5962570522981605,267
7,0.23017506960459855,0.3826834278444672,-5e-324,0.0,0.03391849297557873,1e-323,0.3824106829272336,77.49686943964451,5813.0,1.1440987114768837,0.27393313335765096,267
8,0.2704412116758488,0.4166019208200459,5e-324,0.0,0.032054839515382086,-1e-323,0.6352292470795096,75.25505657450566,5814.0,1.0964794384410892,-0.02907723604503032,267
9,0.3129729405903825,0.44865676033542795,-5e-324,0.0,0.030293584596954505,1e-323,0.902272725346172,73.13642024041843,5815.0,1.017883118867558,-0.3220684176691168,267
10,0.3567741049075282,0.4789503449323825,5e-324,1.0,-0.11403579641247202,0.0,1.1772865931079233,27.88552941176471,5816.0,0.9165509379208878,-0.5972893896423566,267
11,0.26081065961522754,0.3649145485199105,5e-324,1.0,-0.0868844163142644,0.0,0.5747620103710189,27.88552941176471,5817.0,0.7809744103877194,-0.8490321476391761,267
12,0.1982387300350788,0.2780301322056461,5e-324,1.0,-0.06619765052515382,0.0,0.1818923541546744,27.88552941176471,5818.0,0.5985851625698974,-1.0684109155649109,267
0,0.16363980610848938,0.21183248168049226,5e-324,0.0,0.04330590759997295,-1e-323,-0.035343512466369915,88.7891119755176,5819.0,0.3615354506526848,-1.242864247090604,268
1,0.24502621909564806,0.2551383892804652,-5e-324,0.0,0.040926462127446966,1e-323,0.4756564248136592,85.92684622379231,5820.0,0.07586024144649056,-1.3570228808349143,268
2,0.327971815371018,0.29606485140791217,5e-324,0.0,0.038677755417147686,-1e-323,0.9964459883131128,83.22184782106294,5821.0,-0.23936207024085396,-1.3960132605121207,268
3,0.4098526656867281,0.33474260682505985,-5e-324,0.0,0.036552604020601114,1e-323,1.5105503435740466,80.6654757041978,5822.0,-0.5634663080395212,-1.3489596494805527,268
4,0.4886320677740058,0.37129521084566103,5e-324,0.0,0.034544219184304344,-1e-323,2.005181671433512,78.24956359375382,5823.0,-0.8802464885847321,-1.2099794636635923,268
5,0.5593273053967993,0.4058394300299653,-5e-324,0.0,0.03264618516318872,1e-323,2.4490550486389204,75.96639390696066,5824.0,-1.1514469269830003,-0.9778372572986632,268
6,0.6003004160596416,0.4384856151931541,5e-324,0.0,0.030852438725650883,-1e-323,2.7063124483744705,73.80867310405719,5825.0,-1.2139144851199366,-0.6633765266099577,268
7,0.6174350166210407,0.4693380539188049,-5e-324,0.0,0.02915724978468105,1e-323,2.8138952682927645,71.76950838922534,5826.0,-1.1110049715096464,-0.32711749842660803,268
8,0.6391728447854927,0.4984953037034859,5e-324,0.0,0.02755520309321506,-1e-323,2.9503803205384216,69.84238569169196,5827.0,-1.0553453944636668,-0.018009214754141026,268
9,0.654936620626639,0.526050506796701,-5e-324,0.0,0.026041180945236213,1e-323,3.049356159016438,68.02114885666039,5828.0,-0.9668875756184402,0.27676268862330305,268
10,0.6652073179488917,0.5520916877419372,5e-324,0.0,0.02461034682736609,-1e-323,3.113842668433205,66.29997997959761,5829.0,-0.848579371395007,0.5472393367461346,268
11,0.6685439117494466,0.5767020345693032,-5e-324,0.0,0.023258129968719603,1e-323,3.134792101639968,64.67338082105475,5830.0,-0.6889863254324333,0.7847179342570226,268
12,0.6635679008268179,0.5999601645380228,5e-324,0.0,0.021980210739669083,-1e-323,3.1035492789618253,63.13615524265162,5831.0,-0.4771773164950879,0.9777736007079298,268
13,0.6502119601949066,0.6219403752776919,-5e-324,0.0,0.020772506852874077,1e-323,3.019691487781135,61.68339260811679,5832.0,-0.2120899093564495,1.1124848747456526,268
14,0.6304381865276145,0.6427128821305659,5e-324,0.0,0.019631160322496385,-1e-323,2.895538121968465,60.3104520963586,5833.0,0.09208323783159322,1.1750792706048252,268
15,0.6071362688786297,0.6623440424530622,-5e-324,0.0,0.018552525139941642,1e-323,2.749232639024839,59.01294787645525,5834.0,0.4141618422688114,1.1557963487878582,268
16,0.582755517685087,0.6808965675930039,5e-324,0.0,0.017533155626758033,-1e-323,2.5961534962850554,57.78673509720593,5835.0,0.7362419347930744,1.0504186329804257,268
17,0.5599733188661136,0.6984297232197619,-5e-324,0.0,0.016569795427485608,1e-323,2.4531111659954346,56.62789664648679,5836.0,1.0386827033281945,0.8592175465571189,268
18,0.5512971936481693,0.7149995186472475,5e-324,0.0,0.01565936710729409,-1e-323,2.3986364781516203,55.53273063811486,5837.0,1.2280744561071135,0.5874397676589387,268
19,0.5786350241856029,0.7306588857545416,-5e-324,0.0,0.014798962321179032,1e-323,2.5702822010341952,54.49773858624688,5838.0,1.1404640777864872,0.2646019201669572,268
20,0.5995620654324342,0.7454578480757207,5e-324,0.0,0.01398583252331205,-1e-323,2.7016765747643,53.519614229536494,5839.0,1.0944919928228545,-0.03752840181033085,268
21,0.6240905965894333,0.7594436805990328,-5e-324,0.0,0.01321738018686633,1e-323,2.8556835818648034,52.59523296934863,5840.0,1.0154019805671377,-0.3300741744486234,268
22,0.6509225755531571,0.7726610607858991,5e-324,1.0,-0.18396691923473787,0.0,3.0241532202763803,27.88552941176471,5841.0,0.9132669559845609,-0.6047285090830163,268
23,0.4851810661387966,0.5886941415511613,5e-324,1.0,-0.14016527179789556,0.0,1.9835139070681815,27.88552941176471,5842.0,0.7765422011430211,-0.8556996665945142,268
24,0.3695251899449598,0.4485288697532658,5e-324,1.0,-0.10679258803649183,0.0,1.2573466844085182,27.88552941176471,5843.0,0.592675767504171,-1.074004316260304,268
25,0.294535343063818,0.34173628171677395,5e-324,1.0,-0.08136578136113665,0.0,0.7865087933351194,27.88552941176471,5844.0,0.3540955637881171,-1.2469792927581385,268
26,0.2514005218004847,0.2603705003556373,5e-324,1.0,-0.061992976275151726,0.0,0.5156786860587812,27.88552941176471,5845.0,0.0672916620791642,-1.359214304241284,268
27,0.2314954806347663,0.1983775240804856,5e-324,1.0,-0.047232743828687036,0.0,0.39070113251009003,27.88552941176471,5846.0,-0.2484467858535689,-1.395909088608286,268
0,0.2274659917414033,0.15114478025179853,5e-324,0.0,0.04664039668946162,-1e-323,0.3654012268353686,92.80021205347522,5847.0,-0.5725522242280927,-1.3463268353275637,269
1,0.3162696009067943,0.19778517694126016,-5e-324,0.0,0.04407773753069999,1e-323,0.9229714286442988,89.71755618757649,5848.0,-0.8888553935899035,-1.2047192015442112,269
2,0.3961228389091532,0.2418629144719601,5e-324,0.0,0.04165588382022197,-1e-323,1.424345037741077,86.8042770176062,5849.0,-1.157238742964689,-0.9700021424315092,269
3,0.4449247511243125,0.2835187982921821,-5e-324,0.0,0.039367098994935054,1e-323,1.7307570439444535,84.05106813170025,5850.0,-1.2108473580804977,-0.6537446893690961,269
4,0.4709309619452127,0.3228858972871172,5e-324,0.0,0.037204071577630934,-1e-323,1.8940419413937128,81.4491344593056,5851.0,-1.1106156388454278,-0.31829005187174103,269
5,0.5004732881468789,0.3600899688647481,-5e-324,0.0,0.03515989182061824,1e-323,2.079529005905813,78.99016417550406,5852.0,-1.0531381791607706,-0.009235610591144527,269
6,0.5237428550904305,0.3952498606853664,5e-324,0.0,0.033228029632672185,-1e-323,2.2256313688464737,76.66630214905425,5853.0,-0.9639384426486431,0.2849403401041732,269
7,0.5410650280618912,0.42847789031803857,-5e-324,0.0,0.03140231371878908,1e-323,2.334391897503349,74.47012484933245,5854.0,-0.8446146867505817,0.5545977458181484,269
8,0.5510103234658825,0.4598802040368277,5e-324,1.0,-0.10949528667543516,0.0,2.396835309630049,27.88552941176471,5855.0,-0.6836468074197665,0.7909693286843994,269
9,0.4130684554835444,0.3503849173613925,5e-324,1.0,-0.08342498032414107,0.0,1.5307412860688114,27.88552941176471,5856.0,-0.4702440969403738,0.9825451754575116,269
10,0.2941219616157966,0.26695993703725146,5e-324,1.0,-0.06356188977077415,0.0,0.7839132999811493,27.88552941176471,5857.0,-0.20376612587055626,1.1153585218498283,269
11,0.18990522750230776,0.2033980472664773,5e-324,1.0,-0.0484281064920184,0.0,0.12956888743252248,27.88552941176471,5858.0,0.1012214535946704,1.1757016566910081,269
0,0.09851454819965348,0.15496994077445891,5e-324,0.0,0.04643022303437039,-1e-323,-0.4442447219595529,92.54739144387163,5859.0,0.4235213246422013,1.1539692880554042,270
1,0.1020401259785836,0.2014001638088293,-5e-324,0.0,0.04387911187863575,1e-323,-0.4221087172164344,89.47862682025878,5860.0,0.7453866303844389,1.0460951921370416,270
2,0.10577008235686504,0.24527927568746505,5e-324,0.0,0.0414681716655239,-1e-323,-0.3986894829068968,86.57847563750376,5861.0,1.046580595128282,0.8524586852765819,270
3,0.1228478377349187,0.28674744735298896,-5e-324,0.0,0.039189700694890715,1e-323,-0.29146357618895324,83.83767342083421,5862.0,1.2295544607507147,0.5785737019795676,270
4,0.17437243043696324,0.32593714804787965,5e-324,0.0,0.03703642043692969,-1e-323,0.03204329274355633,81.24746473255308,5863.0,1.137019636991121,0.25529719375045495,270
5,0.21735500450026274,0.3629735684848093,-5e-324,0.0,0.03500145228105443,1e-323,0.3019174872721413,78.79957520296873,5864.0,1.0924123329673412,-0.04600284874295602,270
6,0.26295833348965114,0.3979750207658638,5e-324,0.0,0.03307829556231518,-1e-323,0.5882465856809245,76.48618509808679,5865.0,1.0128783741651362,-0.33807971454993896,270
7,0.30975831405305165,0.43105331632817895,-5e-324,0.0,0.031260806795155006,1e-323,0.8820890865953899,74.29990433962695,5866.0,0.9099400020639709,-0.6121566576069539,270
8,0.3593987616309341,0.462314123123334,5e-324,0.0,0.02954318004816846,-1e-323,1.1937659951581605,72.23374889756599,5867.0,0.7720582257494358,-0.8623451347957378,270
9,0.4136491803998087,0.4918573031715025,-5e-324,0.0,0.0279199283971702,1e-323,1.5343874769365038,70.2811184797941,5868.0,0.5867075976871248,-1.0795619264416918,270
10,0.4735752051225864,0.5197772315686726,5e-324,0.0,0.02638586639732568,-1e-323,1.9106443206877144,68.43577544761408,5869.0,0.3466018488078488,-1.2510422875346092,270
11,0.5383402089524532,0.5461630979659983,-5e-324,0.0,0.024936093518351743,1e-323,2.317283607029337,66.69182488972967,5870.0,0.05868633918638466,-1.3613377005056777,270
12,0.6054305356784165,0.57109919148435,5e-324,0.0,0.02356597848987088,-1e-323,2.7385228715546477,65.04369579106967,5871.0,-0.2575494688227051,-1.395724430009757,270
13,0.6721979624408015,0.5946651699742208,-5e-324,1.0,-0.14158694523195733,-0.0,3.1577347477840494,27.88552941176471,5872.0,-0.5816413538378151,-1.3436055424021984,270
14,0.5727070981843763,0.4530782247422634,-5e-324,1.0,-0.107875767795777,-0.0,2.5330626000756737,27.88552941176471,5873.0,-0.8974409110436072,-1.1993665894609369,270
15,0.5002122183244853,0.34520245694648644,-5e-324,1.0,-0.08219106117773486,-0.0,2.077889829807834,27.88552941176471,5874.0,-1.16286392631657,-0.9620792149641436,270
16,0.4239804150566783,0.26301139576875154,-5e-324,1.0,-0.0626217608973218,-0.0,1.599254081421439,27.88552941176471,5875.0,-1.2075695370437118,-0.6440732294863828,270
17,0.3483875061898949,0.20038963487142972,-5e-324,1.0,-0.04771181782653089,-0.0,1.124629751979176,27.88552941176471,5876.0,-1.1102616002885606,-0.3094845380735653,270
18,0.2927678931576131,0.15267781704489886,-5e-324,1.0,-0.0363518612011664,-0.0,0.7754115258912431,27.88552941176471,5877.0,-1.0509383054217123,-0.0004746473156078124,270
19,0.24442384029753605,0.11632595584373245,-5e-324,1.0,-0.02769665615326963,-0.0,0.4718742759664969,27.88552941176471,5878.0,-0.9609743769977764,0.29310696535712943,270
20,0.20068388875990184,0.08862929969046282,-5e-324,1.0,-0.021102214212014955,-0.0,0.19724474418102303,27.88552941176471,5879.0,-0.8406195729140212,0.5619406998052712,270
0,0.15793964002165528,0.06752708547844788,-5e-324,0.0,0.051234775523162204,1e-323,-0.07113307986403328,98.32684980920095,5880.0,-0.6782637250053071,0.7971968612872691,271
1,0.1805148165256032,0.11876186100161007,5e-324,0.0,0.0484196779669445,-1e-323,0.07060942179190201,94.9405325281524,5881.0,-0.4632629821754922,0.9872812767322808,271
2,0.19322888595722895,0.16718153896855456,-5e-324,0.0,0.04575925610062887,1e-323,0.15043710363309334,91.74027663617248,5882.0,-0.19540395340340905,1.1181842808630331,271
3,0.19822675248324495,0.21294079506918345,5e-324,0.0,0.04324501125993498,-1e-323,0.1818171508374231,88.71585898001562,5883.0,0.1103829151233191,1.1762664723693168,271
4,0.19848129254050773,0.2561858063291184,-5e-324,0.0,0.04086891174015832,1e-323,0.1834153285740072,85.85761811815307,5884.0,0.4328920764336887,1.15207892794423,271
5,0.19647551247398054,0.29705471806927675,5e-324,0.0,0.03862336713905073,-1e-323,0.1708216602874515,83.1564234574918,5885.0,0.7545326751335047,1.041705689230853,271
6,0.19512489157000984,0.3356780852083275,-5e-324,0.0,0.03650120410943256,1e-323,0.16234153231661885,80.60364608587784,5886.0,1.0544125554262391,0.8456334675771531,271
7,0.20812187752225308,0.3721792893177601,5e-324,0.0,0.03449564344407912,-1e-323,0.2439455588692283,78.19113120720971,5887.0,1.230738273034561,0.5696585419669635,271
8,0.25554181108259283,0.4066749327618392,-5e-324,0.0,0.03260027841967917,1e-323,0.5416805515513614,75.91117209110574,5888.0,1.1337818580588623,0.24602005502765456,271
9,0.2939444223096148,0.4392752111815184,5e-324,0.0,0.030809054330685808,-1e-323,0.7827985859767619,73.75648545390858,5889.0,1.090253479909254,-0.0545037701233666,271
10,0.3354097842634073,0.4700842655122042,-5e-324,0.0,0.029116249147681086,1e-323,1.0431466782440162,71.72018819238161,5890.0,1.010311187162767,-0.3460916555965307,271
11,0.3783551350664988,0.4992005146598853,5e-324,0.0,0.027516455238467845,-1e-323,1.3127871595158858,69.7957753957737,5891.0,0.9065669886975729,-0.6195802295558684,271
12,0.42440681743776665,0.526716969898353,-5e-324,0.0,0.026004562093497087,1e-323,1.6019313291584365,67.97709956601238,5892.0,0.7675180229601378,-0.8689742110549183,271
13,0.4753175611143317,0.5527215319918501,5e-324,0.0,0.0245757400004478,-1e-323,1.9215840312588368,66.25835097964455,5893.0,0.5806749503189685,-1.08508829970197,271
14,0.532102222595209,0.577297271992298,-5e-324,0.0,0.02322542461580781,1e-323,2.2781172336715585,64.63403912879141,5894.0,0.3390476323862637,-1.2550563246069744,271
15,0.5938527864653075,0.6005226966081058,5e-324,0.0,0.021949302384170016,-1e-323,2.6658297904297177,63.098975181831314,5895.0,0.050036835279807235,-1.3633943975062204,271
16,0.658020179143021,0.6224719989922758,-5e-324,0.0,0.02074329675866617,1e-323,3.0687168624881487,61.64825540778111,5896.0,-0.2666780206357478,-1.395458582523298,271
17,0.7219611578131002,0.6432152957509419,5e-324,0.0,0.019603555178519676,-1e-323,3.4701823515150387,60.277245511425974,5897.0,-0.5907416508789072,-1.340792845243623,271
18,0.7835898729965278,0.6628188509294616,-5e-324,0.0,0.018526436762117498,1e-323,3.8571298583224616,58.981565829156295,5898.0,-0.9060091677949456,-1.1939163988049628,271
19,0.8370823717511509,0.6813452876915791,5e-324,0.0,0.017508500676286863,-1e-323,4.192992596404767,57.7570773382201,5899.0,-1.1683202104994128,-0.954061426472178,271
20,0.8593595278520376,0.6988537883678659,-5e-324,1.0,-0.16639375913520618,-0.0,4.3328639207759085,27.88552941176471,5900.0,-1.2040940696486997,-0.6343557330860138,271
21,0.6804119755810997,0.5324600292326598,-5e-324,1.0,-0.12677619743634755,-0.0,3.209307977828872,27.88552941176471,5901.0,-1.1099170768825195,-0.30069062129159585,271
22,0.5454810526694502,0.4056838317963122,-5e-324,1.0,-0.09659138852293148,-0.0,2.3621187405311384,27.88552941176471,5902.0,-1.048741341884006,0.008276647347416509,271
23,0.4367929634529777,0.3090924432733808,-5e-324,1.0,-0.07359343887461446,-0.0,1.6797000820080403,27.88552941176471,5903.0,-0.9579933996969012,0.30126428498184993,271
24,0.34701675748622857,0.2354990043987663,-5e-324,1.0,-0.05607119152351578,-0.0,1.1160232478233696,27.88552941176471,5904.0,-0.8365922962300243,0.5692693701224238,271
25,0.2691167601151289,0.17942781287525053,-5e-324,1.0,-0.0427209078274406,-0.0,0.6269134282638422,27.88552941176471,5905.0,-0.6728353131273697,0.8034012300548559,271
26,0.19752267385186345,0.13670690504780994,-5e-324,1.0,-0.032549263106621415,-0.0,0.17739646041415913,27.88552941176471,5906.0,-0.4562323241114292,0.9919821269939736,271
0,0.12908499268522636,0.10415764194118853,-5e-324,0.0,0.04922210758564899,1e-323,-0.2523024229763657,95.90578550087533,5907.0,-0.18700188105054644,1.1209619332069642,272
1,0.1374411775393574,0.15337974952683753,5e-324,0.0,0.046517596179844085,-1e-323,-0.19983654102337933,92.65249373127328,5908.0,0.11956918220165134,1.1767730923720987,272
2,0.1409419906809298,0.1998973457066816,-5e-324,0.0,0.04396168430183068,1e-323,-0.17785602572465375,89.57795425670427,5909.0,0.44227573162604505,1.1501242206039115,272
3,0.1420603209418932,0.2438590300085123,5e-324,0.0,0.041546207142389435,-1e-323,-0.17083437834844115,86.67234552249623,5910.0,0.7636812383092203,1.0372486348050207,272
4,0.14381726993795854,0.2854052371509017,-5e-324,0.0,0.03926344850819222,1e-323,-0.1598030428485555,83.92638561983804,5911.0,1.0621752979215542,0.8387400882653557,272
5,0.16049363743418274,0.3246686856590939,5e-324,0.0,0.03710611617257726,-1e-323,-0.05509732561816394,81.33130263490834,5912.0,1.231620766878553,0.5606933266434257,272
6,0.21104387785437315,0.3617748018316712,-5e-324,0.0,0.035067318580677416,1e-323,0.26229188882335963,78.87880662717261,5913.0,1.130764620984981,0.23677084605156254,272
7,0.2518079179522216,0.39684212041234856,5e-324,0.0,0.033140542834486336,-1e-323,0.5182365996016536,76.56106314733442,5914.0,1.088028525582348,-0.06303444779832372,272
8,0.2956562778720149,0.4299826632468349,-5e-324,0.0,0.031319633887536544,1e-323,0.7935467938521588,74.37066821034449,5915.0,1.0076998152649663,-0.35411672339764033,272
9,0.3409130633965445,0.4613022971343715,5e-324,0.0,0.029598774882726844,-1e-323,1.0777000537848611,72.30062464351883,5916.0,0.9031450392935256,-0.6270058620415541,272
10,0.3892042125334673,0.4909010720170983,-5e-324,0.0,0.027972468570489104,1e-323,1.3809051377101305,70.34431973421108,5917.0,0.7629171754210884,-0.8755928556399145,272
11,0.4422830864256697,0.5188735405875874,5e-324,0.0,0.02643551974793476,-1e-323,1.7141708541152705,68.49550410563452,5918.0,0.5745720492266891,-1.0905883067043245,272
12,0.501129963712874,0.5453090603355222,-5e-324,0.0,0.0249830186628834,1e-323,2.0836520672464056,66.74827175335335,5919.0,0.33142608119015865,-1.2590247983893128,272
13,0.5647820591820114,0.5702920789984056,5e-324,1.0,-0.13578382833295372,0.0,2.4833037486345964,27.88552941176471,5920.0,0.041335482493579545,-1.365385983649634,272
14,0.4712778077772662,0.4345082506654519,5e-324,1.0,-0.10345434539653617,0.0,1.8962196783392289,27.88552941176471,5921.0,-0.27584063849823226,-1.3951110420309198,272
15,0.4110154338625702,0.33105390526891576,5e-324,1.0,-0.07882235839736089,0.0,1.5178510027764656,27.88552941176471,5922.0,-0.5998614298098609,-1.3378859328854684,272
16,0.3741432695435756,0.2522315468715549,5e-324,1.0,-0.06005513020751306,0.0,1.2863421677899909,27.88552941176471,5923.0,-0.9145665616805754,-1.188363410914411,272
17,0.34861795990426725,0.19217641666404175,5e-324,1.0,-0.04575628968191471,0.0,1.1260766990710551,27.88552941176471,5924.0,-1.1736049755455775,-0.9459416591320384,272
18,0.30643807679503754,0.14642012698212709,5e-324,1.0,-0.03486193499574454,0.0,0.8612423510245801,27.88552941176471,5925.0,-1.2004347322798985,-0.6245858210933013,272
0,0.2594621254579694,0.11155819198638256,5e-324,0.0,0.048815483956792166,-1e-323,0.5662949844328242,95.41665267553532,5926.0,-1.109556890259466,-0.29189779421306195,273
1,0.2998778118290253,0.16037367594317473,-5e-324,0.0,0.046133314508616775,1e-323,0.8200524906642079,92.19023633589701,5927.0,-1.046542654807581,0.0170215941807782,273
2,0.3338075839899909,0.2065069904517915,5e-324,0.0,0.043598517008143316,-1e-323,1.0330869617732217,89.1410956193157,5928.0,-0.9549931998364548,0.3094143123358759,273
